beneficiary_id,program,reporting_period,sessions_expected,sessions_attended,attendance_rate
BEN-001850,Plus,Q3 2025,14,11,78.6
BEN-001850,Plus,Q4 2025,8,7,87.5
BEN-001850,Plus,Q1 2026,13,5,38.5
BEN-001852,Plus,Q4 2025,8,7,87.5
BEN-001852,Plus,Q1 2026,13,12,92.3
BEN-001854,Plus,Q3 2025,6,5,83.3
BEN-001854,Plus,Q4 2025,7,2,28.6
BEN-001856,Plus,Q2 2025,14,13,92.9
BEN-001856,Plus,Q3 2025,8,7,87.5
BEN-001856,Plus,Q4 2025,14,11,78.6
BEN-001857,Plus,Q3 2025,8,8,100.0
BEN-001857,Plus,Q4 2025,7,6,85.7
BEN-001857,Plus,Q1 2026,9,8,88.9
BEN-001860,Plus,Q1 2026,11,6,54.5
BEN-001860,Plus,Q2 2026,9,5,55.6
BEN-001860,Plus,Q3 2026,11,3,27.3
BEN-001864,Plus,Q2 2025,13,10,76.9
BEN-001864,Plus,Q3 2025,7,6,85.7
BEN-001864,Plus,Q4 2025,10,10,100.0
BEN-001865,Plus,Q1 2025,7,5,71.4
BEN-001865,Plus,Q2 2025,14,13,92.9
BEN-001865,Plus,Q3 2025,8,7,87.5
BEN-001867,Plus,Q3 2026,13,5,38.5
BEN-001869,Plus,Q2 2025,11,11,100.0
BEN-001869,Plus,Q3 2025,7,5,71.4
BEN-001869,Plus,Q4 2025,8,7,87.5
BEN-001869,Plus,Q1 2026,12,8,66.7
BEN-001870,Plus,Q1 2026,13,9,69.2
BEN-001870,Plus,Q2 2026,8,3,37.5
BEN-001873,Plus,Q2 2026,7,5,71.4
BEN-001873,Plus,Q3 2026,14,6,42.9
BEN-001875,Plus,Q2 2026,8,5,62.5
BEN-001875,Plus,Q3 2026,8,2,25.0
BEN-001876,Plus,Q2 2026,10,7,70.0
BEN-001876,Plus,Q3 2026,13,6,46.2
BEN-001878,Plus,Q3 2026,6,3,50.0
BEN-001880,Plus,Q3 2026,7,4,57.1
BEN-001881,Plus,Q2 2025,6,5,83.3
BEN-001881,Plus,Q3 2025,6,5,83.3
BEN-001881,Plus,Q4 2025,13,10,76.9
BEN-001882,Plus,Q3 2025,10,8,80.0
BEN-001882,Plus,Q4 2025,10,9,90.0
BEN-001882,Plus,Q1 2026,7,5,71.4
BEN-001883,Plus,Q2 2026,6,5,83.3
BEN-001883,Plus,Q3 2026,12,4,33.3
BEN-001884,Plus,Q3 2025,13,9,69.2
BEN-001884,Plus,Q4 2025,6,5,83.3
BEN-001884,Plus,Q1 2026,6,5,83.3
BEN-001884,Plus,Q2 2026,9,8,88.9
BEN-001885,Plus,Q1 2026,12,8,66.7
BEN-001885,Plus,Q2 2026,7,4,57.1
BEN-001885,Plus,Q3 2026,8,2,25.0
BEN-001891,Plus,Q3 2026,6,2,33.3
BEN-001895,Plus,Q4 2025,8,4,50.0
BEN-001895,Plus,Q1 2026,11,9,81.8
BEN-001895,Plus,Q2 2026,7,5,71.4
BEN-001895,Plus,Q3 2026,11,4,36.4
BEN-001896,Plus,Q4 2025,7,5,71.4
BEN-001896,Plus,Q1 2026,6,6,100.0
BEN-001896,Plus,Q2 2026,13,12,92.3
BEN-001899,Plus,Q1 2025,7,6,85.7
BEN-001899,Plus,Q2 2025,14,14,100.0
BEN-001899,Plus,Q3 2025,7,6,85.7
BEN-001900,Plus,Q1 2026,12,9,75.0
BEN-001900,Plus,Q2 2026,10,8,80.0
BEN-001904,Plus,Q1 2026,11,8,72.7
BEN-001904,Plus,Q2 2026,10,10,100.0
BEN-001904,Plus,Q3 2026,6,6,100.0
BEN-001906,Plus,Q2 2026,10,10,100.0
BEN-001906,Plus,Q3 2026,13,5,38.5
BEN-001908,Plus,Q2 2026,6,5,83.3
BEN-001908,Plus,Q3 2026,10,8,80.0
BEN-001910,Plus,Q3 2026,14,8,57.1
BEN-001914,Plus,Q2 2026,12,6,50.0
BEN-001914,Plus,Q3 2026,14,6,42.9
BEN-001921,Plus,Q2 2026,7,6,85.7
BEN-001921,Plus,Q3 2026,13,5,38.5
BEN-001924,Plus,Q4 2025,11,9,81.8
BEN-001924,Plus,Q1 2026,7,6,85.7
BEN-001924,Plus,Q2 2026,6,6,100.0
BEN-001925,Plus,Q1 2026,10,8,80.0
BEN-001925,Plus,Q2 2026,7,4,57.1
BEN-001925,Plus,Q3 2026,6,3,50.0
BEN-001926,Plus,Q4 2025,7,7,100.0
BEN-001926,Plus,Q1 2026,6,6,100.0
BEN-001926,Plus,Q2 2026,6,5,83.3
BEN-001929,Plus,Q2 2026,11,6,54.5
BEN-001929,Plus,Q3 2026,13,7,53.8
BEN-001931,Plus,Q4 2025,14,13,92.9
BEN-001931,Plus,Q1 2026,13,11,84.6
BEN-001932,Plus,Q2 2026,9,7,77.8
BEN-001932,Plus,Q3 2026,6,4,66.7
BEN-001935,Plus,Q3 2025,9,9,100.0
BEN-001935,Plus,Q4 2025,7,4,57.1
BEN-001937,Plus,Q2 2026,12,11,91.7
BEN-001937,Plus,Q3 2026,14,12,85.7
BEN-001939,Plus,Q1 2026,8,8,100.0
BEN-001939,Plus,Q2 2026,14,13,92.9
BEN-001942,Plus,Q1 2026,13,13,100.0
BEN-001942,Plus,Q2 2026,6,6,100.0
BEN-001942,Plus,Q3 2026,9,7,77.8
BEN-001943,Plus,Q1 2026,9,6,66.7
BEN-001943,Plus,Q2 2026,13,13,100.0
BEN-001943,Plus,Q3 2026,12,5,41.7
BEN-001945,Plus,Q2 2026,14,12,85.7
BEN-001945,Plus,Q3 2026,6,2,33.3
BEN-001948,Plus,Q2 2026,10,8,80.0
BEN-001948,Plus,Q3 2026,9,8,88.9
BEN-001949,Plus,Q3 2026,12,4,33.3
BEN-001950,Plus,Q2 2025,11,9,81.8
BEN-001950,Plus,Q3 2025,13,10,76.9
BEN-001950,Plus,Q4 2025,7,6,85.7
BEN-001950,Plus,Q1 2026,8,4,50.0
BEN-001952,Plus,Q1 2026,13,13,100.0
BEN-001952,Plus,Q2 2026,8,8,100.0
BEN-001952,Plus,Q3 2026,9,8,88.9
BEN-001953,Plus,Q2 2026,11,8,72.7
BEN-001953,Plus,Q3 2026,8,3,37.5
BEN-001954,Plus,Q4 2025,13,11,84.6
BEN-001954,Plus,Q1 2026,12,11,91.7
BEN-001958,Plus,Q4 2025,8,8,100.0
BEN-001958,Plus,Q1 2026,7,3,42.9
BEN-001959,Plus,Q3 2026,10,4,40.0
BEN-001960,Plus,Q4 2025,7,6,85.7
BEN-001960,Plus,Q1 2026,13,12,92.3
BEN-001960,Plus,Q2 2026,9,8,88.9
BEN-001960,Plus,Q3 2026,9,3,33.3
BEN-001961,Plus,Q3 2025,13,12,92.3
BEN-001961,Plus,Q4 2025,13,11,84.6
BEN-001961,Plus,Q1 2026,13,11,84.6
BEN-001962,Plus,Q2 2025,11,11,100.0
BEN-001962,Plus,Q3 2025,7,6,85.7
BEN-001962,Plus,Q4 2025,8,8,100.0
BEN-001962,Plus,Q1 2026,10,8,80.0
BEN-001963,Plus,Q4 2025,6,5,83.3
BEN-001963,Plus,Q1 2026,14,10,71.4
BEN-001963,Plus,Q2 2026,7,2,28.6
BEN-001964,Plus,Q3 2026,7,3,42.9
BEN-001965,Plus,Q1 2026,8,8,100.0
BEN-001965,Plus,Q2 2026,8,8,100.0
BEN-001966,Plus,Q1 2025,7,5,71.4
BEN-001966,Plus,Q2 2025,6,5,83.3
BEN-001966,Plus,Q3 2025,11,10,90.9
BEN-001966,Plus,Q4 2025,14,11,78.6
BEN-001970,Plus,Q3 2026,12,4,33.3
BEN-001972,Plus,Q4 2025,9,8,88.9
BEN-001972,Plus,Q1 2026,9,7,77.8
BEN-001972,Plus,Q2 2026,14,12,85.7
BEN-001972,Plus,Q3 2026,6,4,66.7
BEN-001973,Plus,Q2 2026,8,6,75.0
BEN-001973,Plus,Q3 2026,8,2,25.0
BEN-001974,Plus,Q2 2025,13,10,76.9
BEN-001974,Plus,Q3 2025,7,6,85.7
BEN-001978,Plus,Q4 2025,14,12,85.7
BEN-001978,Plus,Q1 2026,10,7,70.0
BEN-001978,Plus,Q2 2026,11,11,100.0
BEN-001978,Plus,Q3 2026,13,13,100.0
BEN-001979,Plus,Q4 2025,9,5,55.6
BEN-001979,Plus,Q1 2026,13,12,92.3
BEN-001979,Plus,Q2 2026,8,3,37.5
BEN-001980,Plus,Q2 2026,9,9,100.0
BEN-001980,Plus,Q3 2026,13,11,84.6
BEN-001982,Plus,Q2 2025,9,5,55.6
BEN-001982,Plus,Q3 2025,11,9,81.8
BEN-001982,Plus,Q4 2025,12,4,33.3
BEN-001983,Plus,Q2 2025,10,9,90.0
BEN-001983,Plus,Q3 2025,12,11,91.7
BEN-001983,Plus,Q4 2025,12,12,100.0
BEN-001983,Plus,Q1 2026,11,9,81.8
BEN-001985,Plus,Q3 2026,11,4,36.4
BEN-001987,Plus,Q3 2026,10,5,50.0
BEN-001989,Plus,Q2 2026,6,5,83.3
BEN-001989,Plus,Q3 2026,6,4,66.7
BEN-001990,Plus,Q2 2026,9,6,66.7
BEN-001990,Plus,Q3 2026,9,4,44.4
BEN-001994,Plus,Q2 2026,14,10,71.4
BEN-001994,Plus,Q3 2026,13,6,46.2
BEN-002002,Plus,Q2 2025,9,9,100.0
BEN-002002,Plus,Q3 2025,8,7,87.5
BEN-002003,Plus,Q4 2025,8,8,100.0
BEN-002003,Plus,Q1 2026,10,9,90.0
BEN-002005,Plus,Q4 2025,6,4,66.7
BEN-002005,Plus,Q1 2026,10,10,100.0
BEN-002005,Plus,Q2 2026,6,5,83.3
BEN-002005,Plus,Q3 2026,13,11,84.6
BEN-002007,Plus,Q3 2026,8,4,50.0
BEN-002008,Plus,Q4 2025,9,8,88.9
BEN-002008,Plus,Q1 2026,13,12,92.3
BEN-002009,Plus,Q4 2025,9,7,77.8
BEN-002009,Plus,Q1 2026,8,7,87.5
BEN-002016,Plus,Q3 2025,11,10,90.9
BEN-002016,Plus,Q4 2025,10,8,80.0
BEN-002016,Plus,Q1 2026,13,13,100.0
BEN-002016,Plus,Q2 2026,12,11,91.7
BEN-002020,Plus,Q3 2026,7,2,28.6
BEN-002022,Plus,Q2 2025,7,5,71.4
BEN-002022,Plus,Q3 2025,12,9,75.0
BEN-002022,Plus,Q4 2025,13,10,76.9
BEN-002025,Plus,Q3 2025,9,8,88.9
BEN-002025,Plus,Q4 2025,9,5,55.6
BEN-002026,Plus,Q1 2026,8,7,87.5
BEN-002026,Plus,Q2 2026,11,6,54.5
BEN-002026,Plus,Q3 2026,6,3,50.0
BEN-002027,Plus,Q1 2026,10,8,80.0
BEN-002027,Plus,Q2 2026,9,7,77.8
BEN-002028,Plus,Q3 2026,13,4,30.8
BEN-002032,Plus,Q2 2026,7,5,71.4
BEN-002032,Plus,Q3 2026,11,10,90.9
BEN-002034,Plus,Q3 2026,10,4,40.0
BEN-002039,Plus,Q3 2026,10,5,50.0
BEN-002042,Plus,Q3 2026,8,4,50.0
BEN-002046,Plus,Q2 2026,8,7,87.5
BEN-002046,Plus,Q3 2026,14,8,57.1
BEN-002047,Plus,Q2 2025,9,9,100.0
BEN-002047,Plus,Q3 2025,11,8,72.7
BEN-002047,Plus,Q4 2025,14,11,78.6
BEN-002047,Plus,Q1 2026,8,4,50.0
BEN-002048,Plus,Q2 2025,7,6,85.7
BEN-002048,Plus,Q3 2025,6,5,83.3
BEN-002048,Plus,Q4 2025,7,6,85.7
BEN-002050,Plus,Q3 2025,8,7,87.5
BEN-002050,Plus,Q4 2025,7,6,85.7
BEN-002050,Plus,Q1 2026,11,10,90.9
BEN-002050,Plus,Q2 2026,8,6,75.0
BEN-002053,Plus,Q2 2026,7,4,57.1
BEN-002053,Plus,Q3 2026,13,7,53.8
BEN-002055,Plus,Q2 2025,6,5,83.3
BEN-002055,Plus,Q3 2025,9,7,77.8
BEN-002056,Plus,Q2 2025,7,6,85.7
BEN-002056,Plus,Q3 2025,13,12,92.3
BEN-002056,Plus,Q4 2025,12,11,91.7
BEN-002056,Plus,Q1 2026,9,7,77.8
BEN-002057,Plus,Q1 2026,6,6,100.0
BEN-002057,Plus,Q2 2026,10,10,100.0
BEN-002057,Plus,Q3 2026,13,12,92.3
BEN-002059,Plus,Q3 2025,8,7,87.5
BEN-002059,Plus,Q4 2025,10,7,70.0
BEN-002059,Plus,Q1 2026,9,6,66.7
BEN-002059,Plus,Q2 2026,14,14,100.0
BEN-002066,Plus,Q3 2026,11,6,54.5
BEN-002067,Plus,Q2 2026,10,9,90.0
BEN-002067,Plus,Q3 2026,6,3,50.0
BEN-002070,Plus,Q4 2025,12,11,91.7
BEN-002070,Plus,Q1 2026,11,8,72.7
BEN-002074,Plus,Q3 2026,8,5,62.5
BEN-002075,Plus,Q4 2025,10,10,100.0
BEN-002075,Plus,Q1 2026,10,8,80.0
BEN-002076,Plus,Q3 2025,8,6,75.0
BEN-002076,Plus,Q4 2025,10,10,100.0
BEN-002077,Plus,Q3 2026,11,6,54.5
BEN-002082,Plus,Q2 2025,12,9,75.0
BEN-002082,Plus,Q3 2025,13,10,76.9
BEN-002082,Plus,Q4 2025,7,6,85.7
BEN-002083,Plus,Q2 2026,14,13,92.9
BEN-002083,Plus,Q3 2026,13,11,84.6
BEN-002085,Plus,Q1 2026,7,7,100.0
BEN-002085,Plus,Q2 2026,9,9,100.0
BEN-002085,Plus,Q3 2026,14,5,35.7
BEN-002089,Plus,Q1 2025,10,10,100.0
BEN-002089,Plus,Q2 2025,13,12,92.3
BEN-002096,Plus,Q1 2026,12,10,83.3
BEN-002096,Plus,Q2 2026,7,6,85.7
BEN-002096,Plus,Q3 2026,14,5,35.7
BEN-002099,Plus,Q3 2026,10,3,30.0
BEN-002100,Plus,Q1 2026,8,6,75.0
BEN-002100,Plus,Q2 2026,10,8,80.0
BEN-002103,Plus,Q3 2026,6,4,66.7
BEN-002104,Plus,Q3 2026,14,5,35.7
BEN-002105,Plus,Q1 2025,9,7,77.8
BEN-002105,Plus,Q2 2025,7,7,100.0
BEN-002113,Plus,Q4 2025,7,7,100.0
BEN-002113,Plus,Q1 2026,10,9,90.0
BEN-002114,Plus,Q3 2026,13,7,53.8
BEN-002115,Plus,Q1 2025,7,6,85.7
BEN-002115,Plus,Q2 2025,6,6,100.0
BEN-002115,Plus,Q3 2025,13,10,76.9
BEN-002115,Plus,Q4 2025,13,9,69.2
BEN-002116,Plus,Q2 2025,8,7,87.5
BEN-002116,Plus,Q3 2025,12,11,91.7
BEN-002118,Plus,Q4 2025,9,8,88.9
BEN-002118,Plus,Q1 2026,9,7,77.8
BEN-002118,Plus,Q2 2026,13,9,69.2
BEN-002118,Plus,Q3 2026,13,10,76.9
BEN-002123,Plus,Q4 2025,13,11,84.6
BEN-002123,Plus,Q1 2026,7,4,57.1
BEN-002123,Plus,Q2 2026,13,7,53.8
BEN-002126,Plus,Q1 2026,9,7,77.8
BEN-002126,Plus,Q2 2026,7,6,85.7
BEN-002127,Plus,Q2 2025,12,9,75.0
BEN-002127,Plus,Q3 2025,9,7,77.8
BEN-002127,Plus,Q4 2025,11,10,90.9
BEN-002127,Plus,Q1 2026,8,7,87.5
BEN-002128,Plus,Q2 2026,9,5,55.6
BEN-002128,Plus,Q3 2026,6,3,50.0
BEN-002134,Plus,Q1 2026,11,11,100.0
BEN-002134,Plus,Q2 2026,12,11,91.7
BEN-002134,Plus,Q3 2026,8,8,100.0
BEN-002136,Plus,Q2 2026,14,11,78.6
BEN-002136,Plus,Q3 2026,13,12,92.3
BEN-002137,Plus,Q2 2026,13,9,69.2
BEN-002137,Plus,Q3 2026,12,4,33.3
BEN-002138,Plus,Q3 2026,8,4,50.0
BEN-002139,Plus,Q4 2025,12,8,66.7
BEN-002139,Plus,Q1 2026,11,8,72.7
BEN-002139,Plus,Q2 2026,8,7,87.5
BEN-002140,Plus,Q2 2026,10,10,100.0
BEN-002140,Plus,Q3 2026,9,3,33.3
BEN-002142,Plus,Q3 2026,6,2,33.3
BEN-002144,Plus,Q3 2026,13,5,38.5
BEN-002148,Plus,Q2 2025,7,6,85.7
BEN-002148,Plus,Q3 2025,11,9,81.8
BEN-002148,Plus,Q4 2025,6,4,66.7
BEN-002148,Plus,Q1 2026,8,8,100.0
BEN-002152,Plus,Q3 2026,10,4,40.0
BEN-002154,Plus,Q4 2025,9,8,88.9
BEN-002154,Plus,Q1 2026,7,5,71.4
BEN-002154,Plus,Q2 2026,6,5,83.3
BEN-002154,Plus,Q3 2026,7,7,100.0
BEN-002155,Plus,Q3 2025,9,7,77.8
BEN-002155,Plus,Q4 2025,7,6,85.7
BEN-002155,Plus,Q1 2026,12,8,66.7
BEN-002155,Plus,Q2 2026,9,5,55.6
BEN-002156,Plus,Q2 2026,11,6,54.5
BEN-002156,Plus,Q3 2026,12,5,41.7
BEN-002158,Plus,Q4 2025,8,7,87.5
BEN-002158,Plus,Q1 2026,7,6,85.7
BEN-002158,Plus,Q2 2026,7,6,85.7
BEN-002161,Plus,Q3 2025,10,7,70.0
BEN-002161,Plus,Q4 2025,10,7,70.0
BEN-002162,Plus,Q3 2025,9,9,100.0
BEN-002162,Plus,Q4 2025,11,9,81.8
BEN-002162,Plus,Q1 2026,12,10,83.3
BEN-002165,Plus,Q3 2026,8,4,50.0
BEN-002166,Plus,Q3 2026,14,8,57.1
BEN-002171,Plus,Q2 2026,6,6,100.0
BEN-002171,Plus,Q3 2026,10,8,80.0
BEN-002174,Plus,Q1 2026,12,9,75.0
BEN-002174,Plus,Q2 2026,14,10,71.4
BEN-002183,Plus,Q2 2026,10,7,70.0
BEN-002183,Plus,Q3 2026,10,8,80.0
BEN-002185,Plus,Q4 2025,9,8,88.9
BEN-002185,Plus,Q1 2026,7,5,71.4
BEN-002186,Plus,Q4 2025,8,6,75.0
BEN-002186,Plus,Q1 2026,14,13,92.9
BEN-002186,Plus,Q2 2026,13,12,92.3
BEN-002186,Plus,Q3 2026,14,13,92.9
BEN-002188,Plus,Q3 2026,13,4,30.8
BEN-002192,Plus,Q1 2026,8,7,87.5
BEN-002192,Plus,Q2 2026,14,12,85.7
BEN-002192,Plus,Q3 2026,8,8,100.0
BEN-002194,Plus,Q3 2025,8,6,75.0
BEN-002194,Plus,Q4 2025,14,14,100.0
BEN-002196,Plus,Q2 2026,11,7,63.6
BEN-002196,Plus,Q3 2026,8,3,37.5
BEN-002198,Plus,Q2 2026,13,13,100.0
BEN-002198,Plus,Q3 2026,6,3,50.0
BEN-002205,Plus,Q2 2026,7,6,85.7
BEN-002205,Plus,Q3 2026,14,5,35.7
BEN-002209,Plus,Q2 2025,11,9,81.8
BEN-002209,Plus,Q3 2025,9,7,77.8
BEN-002214,Plus,Q3 2026,9,4,44.4
BEN-002221,Plus,Q3 2026,9,4,44.4
BEN-002223,Plus,Q1 2026,8,6,75.0
BEN-002223,Plus,Q2 2026,10,8,80.0
BEN-002224,Plus,Q1 2025,10,9,90.0
BEN-002224,Plus,Q2 2025,9,7,77.8
BEN-002224,Plus,Q3 2025,13,9,69.2
BEN-002224,Plus,Q4 2025,8,6,75.0
BEN-002229,Plus,Q1 2026,6,3,50.0
BEN-002229,Plus,Q2 2026,11,7,63.6
BEN-002229,Plus,Q3 2026,9,3,33.3
BEN-002232,Plus,Q2 2025,7,6,85.7
BEN-002232,Plus,Q3 2025,6,5,83.3
BEN-002239,Plus,Q2 2026,13,12,92.3
BEN-002239,Plus,Q3 2026,8,3,37.5
BEN-002243,Plus,Q1 2026,12,11,91.7
BEN-002243,Plus,Q2 2026,8,7,87.5
BEN-002244,Plus,Q1 2026,8,6,75.0
BEN-002244,Plus,Q2 2026,6,4,66.7
BEN-002244,Plus,Q3 2026,7,4,57.1
BEN-002246,Plus,Q3 2025,13,10,76.9
BEN-002246,Plus,Q4 2025,10,10,100.0
BEN-002247,Plus,Q2 2025,8,6,75.0
BEN-002247,Plus,Q3 2025,9,8,88.9
BEN-002248,Plus,Q2 2026,7,4,57.1
BEN-002248,Plus,Q3 2026,10,3,30.0
BEN-002251,Plus,Q1 2026,9,8,88.9
BEN-002251,Plus,Q2 2026,8,6,75.0
BEN-002251,Plus,Q3 2026,11,8,72.7
BEN-002254,Plus,Q3 2026,10,3,30.0
BEN-002255,Plus,Q3 2026,7,4,57.1
BEN-002266,Plus,Q1 2026,14,7,50.0
BEN-002266,Plus,Q2 2026,8,5,62.5
BEN-002266,Plus,Q3 2026,11,5,45.5
BEN-002272,Plus,Q3 2025,10,8,80.0
BEN-002272,Plus,Q4 2025,10,9,90.0
BEN-002272,Plus,Q1 2026,10,7,70.0
BEN-002273,Plus,Q2 2025,12,9,75.0
BEN-002273,Plus,Q3 2025,8,7,87.5
BEN-002273,Plus,Q4 2025,8,8,100.0
BEN-002273,Plus,Q1 2026,7,6,85.7
BEN-002274,Plus,Q1 2026,10,9,90.0
BEN-002274,Plus,Q2 2026,7,6,85.7
BEN-002274,Plus,Q3 2026,7,4,57.1
BEN-002279,Plus,Q2 2026,7,5,71.4
BEN-002279,Plus,Q3 2026,9,7,77.8
BEN-002280,Plus,Q4 2025,10,10,100.0
BEN-002280,Plus,Q1 2026,13,11,84.6
BEN-002283,Plus,Q4 2025,12,12,100.0
BEN-002283,Plus,Q1 2026,9,5,55.6
BEN-002283,Plus,Q2 2026,6,2,33.3
BEN-002286,Plus,Q4 2025,12,11,91.7
BEN-002286,Plus,Q1 2026,10,9,90.0
BEN-002286,Plus,Q2 2026,12,11,91.7
BEN-002286,Plus,Q3 2026,10,9,90.0
BEN-002287,Plus,Q3 2025,10,8,80.0
BEN-002287,Plus,Q4 2025,7,6,85.7
BEN-002290,Plus,Q2 2025,10,8,80.0
BEN-002290,Plus,Q3 2025,8,8,100.0
BEN-002290,Plus,Q4 2025,13,11,84.6
BEN-002294,Plus,Q4 2025,11,8,72.7
BEN-002294,Plus,Q1 2026,11,11,100.0
BEN-002295,Plus,Q3 2026,6,2,33.3
BEN-002297,Plus,Q3 2026,10,4,40.0
BEN-002301,Plus,Q4 2025,12,9,75.0
BEN-002301,Plus,Q1 2026,11,11,100.0
BEN-002305,Plus,Q4 2025,12,8,66.7
BEN-002305,Plus,Q1 2026,13,11,84.6
BEN-002306,Plus,Q3 2026,7,3,42.9
BEN-002307,Plus,Q3 2026,14,7,50.0
BEN-002309,Plus,Q1 2026,8,8,100.0
BEN-002309,Plus,Q2 2026,10,7,70.0
BEN-002309,Plus,Q3 2026,14,12,85.7
BEN-002311,Plus,Q3 2025,9,9,100.0
BEN-002311,Plus,Q4 2025,12,9,75.0
BEN-002311,Plus,Q1 2026,11,9,81.8
BEN-002311,Plus,Q2 2026,13,11,84.6
BEN-002312,Plus,Q3 2026,7,3,42.9
BEN-002313,Plus,Q2 2026,6,6,100.0
BEN-002313,Plus,Q3 2026,8,6,75.0
BEN-002314,Plus,Q3 2026,11,4,36.4
BEN-002315,Plus,Q3 2026,11,6,54.5
BEN-002318,Plus,Q2 2026,10,6,60.0
BEN-002318,Plus,Q3 2026,6,2,33.3
BEN-002327,Plus,Q3 2025,12,12,100.0
BEN-002327,Plus,Q4 2025,10,9,90.0
BEN-002327,Plus,Q1 2026,12,12,100.0
BEN-002327,Plus,Q2 2026,14,14,100.0
BEN-002329,Plus,Q1 2026,8,7,87.5
BEN-002329,Plus,Q2 2026,8,8,100.0
BEN-002330,Plus,Q3 2026,6,2,33.3
BEN-002332,Plus,Q2 2025,8,6,75.0
BEN-002332,Plus,Q3 2025,6,5,83.3
BEN-002332,Plus,Q4 2025,8,6,75.0
BEN-002332,Plus,Q1 2026,14,11,78.6
BEN-002333,Plus,Q3 2025,11,9,81.8
BEN-002333,Plus,Q4 2025,7,6,85.7
BEN-002333,Plus,Q1 2026,14,12,85.7
BEN-002338,Plus,Q1 2026,11,9,81.8
BEN-002338,Plus,Q2 2026,8,7,87.5
BEN-002339,Plus,Q3 2025,7,7,100.0
BEN-002339,Plus,Q4 2025,9,9,100.0
BEN-002339,Plus,Q1 2026,8,6,75.0
BEN-002340,Plus,Q1 2025,7,6,85.7
BEN-002340,Plus,Q2 2025,10,9,90.0
BEN-002340,Plus,Q3 2025,9,9,100.0
BEN-002340,Plus,Q4 2025,10,10,100.0
BEN-002341,Plus,Q3 2026,11,4,36.4
BEN-002342,Plus,Q2 2026,14,11,78.6
BEN-002342,Plus,Q3 2026,13,13,100.0
BEN-002345,Plus,Q2 2026,8,7,87.5
BEN-002345,Plus,Q3 2026,7,4,57.1
BEN-002346,Plus,Q1 2026,6,3,50.0
BEN-002346,Plus,Q2 2026,12,4,33.3
BEN-002347,Plus,Q3 2025,6,4,66.7
BEN-002347,Plus,Q4 2025,11,9,81.8
BEN-002348,Plus,Q2 2026,6,4,66.7
BEN-002348,Plus,Q3 2026,9,4,44.4
BEN-002351,Plus,Q1 2025,6,4,66.7
BEN-002351,Plus,Q2 2025,13,12,92.3
BEN-002351,Plus,Q3 2025,11,5,45.5
BEN-002354,Plus,Q3 2026,14,5,35.7
BEN-002356,Plus,Q3 2026,8,4,50.0
BEN-002358,Plus,Q2 2026,12,8,66.7
BEN-002358,Plus,Q3 2026,6,3,50.0
BEN-002360,Plus,Q2 2026,7,5,71.4
BEN-002360,Plus,Q3 2026,10,8,80.0
BEN-002361,Plus,Q2 2025,6,4,66.7
BEN-002361,Plus,Q3 2025,12,8,66.7
BEN-002361,Plus,Q4 2025,14,13,92.9
BEN-002363,Plus,Q1 2026,11,10,90.9
BEN-002363,Plus,Q2 2026,12,10,83.3
BEN-002366,Plus,Q3 2025,13,11,84.6
BEN-002366,Plus,Q4 2025,11,7,63.6
BEN-002366,Plus,Q1 2026,14,10,71.4
BEN-002366,Plus,Q2 2026,7,3,42.9
BEN-002368,Plus,Q1 2026,13,9,69.2
BEN-002368,Plus,Q2 2026,8,7,87.5
BEN-002368,Plus,Q3 2026,13,6,46.2
BEN-002370,Plus,Q3 2026,13,8,61.5
BEN-002371,Plus,Q1 2026,10,10,100.0
BEN-002371,Plus,Q2 2026,8,6,75.0
BEN-002376,Plus,Q3 2026,7,3,42.9
BEN-002378,Plus,Q3 2026,8,4,50.0
BEN-002382,Plus,Q3 2026,8,3,37.5
BEN-002385,Plus,Q4 2025,7,6,85.7
BEN-002385,Plus,Q1 2026,9,9,100.0
BEN-002385,Plus,Q2 2026,11,9,81.8
BEN-002385,Plus,Q3 2026,11,6,54.5
BEN-002389,Plus,Q2 2026,12,12,100.0
BEN-002389,Plus,Q3 2026,6,4,66.7
BEN-002390,Plus,Q2 2025,14,12,85.7
BEN-002390,Plus,Q3 2025,11,5,45.5
BEN-002391,Plus,Q2 2026,6,6,100.0
BEN-002391,Plus,Q3 2026,11,6,54.5
BEN-002393,Plus,Q4 2025,6,5,83.3
BEN-002393,Plus,Q1 2026,11,10,90.9
BEN-002393,Plus,Q2 2026,6,5,83.3
BEN-002393,Plus,Q3 2026,13,12,92.3
BEN-002394,Plus,Q3 2026,11,6,54.5
BEN-002397,Plus,Q2 2025,14,12,85.7
BEN-002397,Plus,Q3 2025,13,9,69.2
BEN-002397,Plus,Q4 2025,11,7,63.6
BEN-002397,Plus,Q1 2026,11,4,36.4
BEN-002398,Plus,Q3 2026,13,8,61.5
BEN-002399,Plus,Q3 2026,12,6,50.0
BEN-002400,Plus,Q2 2025,6,6,100.0
BEN-002400,Plus,Q3 2025,6,6,100.0
BEN-002400,Plus,Q4 2025,6,5,83.3
BEN-002402,Plus,Q3 2026,6,4,66.7
BEN-002403,Plus,Q3 2025,6,4,66.7
BEN-002403,Plus,Q4 2025,13,13,100.0
BEN-002403,Plus,Q1 2026,13,10,76.9
BEN-002404,Plus,Q3 2025,12,10,83.3
BEN-002404,Plus,Q4 2025,12,9,75.0
BEN-002404,Plus,Q1 2026,13,12,92.3
BEN-002404,Plus,Q2 2026,10,8,80.0
